starttime	seconds	ctime	dtime	ttime	wait
Thu Sep 03 14:56:59 2020	1599125219	1015	177	1192	145
Thu Sep 03 14:56:57 2020	1599125217	1023	169	1192	114
Thu Sep 03 14:57:00 2020	1599125220	1018	174	1192	112
Thu Sep 03 14:57:01 2020	1599125221	1018	174	1192	133
Thu Sep 03 14:56:57 2020	1599125217	1023	169	1192	114
Thu Sep 03 14:57:00 2020	1599125220	1018	174	1192	112
Thu Sep 03 14:56:57 2020	1599125217	1023	169	1192	114
Thu Sep 03 14:57:01 2020	1599125221	1018	174	1192	133
Thu Sep 03 14:56:57 2020	1599125217	1023	169	1192	114
Thu Sep 03 14:57:00 2020	1599125220	1018	174	1192	112
Thu Sep 03 14:57:01 2020	1599125221	1018	174	1192	133
Thu Sep 03 14:56:57 2020	1599125217	1023	169	1192	114
Thu Sep 03 14:57:01 2020	1599125221	1018	174	1192	133
Thu Sep 03 14:56:57 2020	1599125217	1023	169	1192	114
Thu Sep 03 14:57:00 2020	1599125220	1018	174	1192	112
Thu Sep 03 14:57:01 2020	1599125221	1018	174	1192	133
Thu Sep 03 14:56:57 2020	1599125217	1023	169	1192	114
Thu Sep 03 14:57:01 2020	1599125221	1018	174	1192	133
Thu Sep 03 14:57:00 2020	1599125220	1018	174	1192	112
Thu Sep 03 14:56:57 2020	1599125217	1023	169	1192	115
Thu Sep 03 14:57:01 2020	1599125221	1018	174	1192	133
Thu Sep 03 14:57:00 2020	1599125220	1018	174	1192	112
Thu Sep 03 14:56:57 2020	1599125217	1023	169	1192	115
Thu Sep 03 14:57:01 2020	1599125221	1018	174	1192	133
Thu Sep 03 14:57:00 2020	1599125220	1018	174	1192	112
Thu Sep 03 14:56:57 2020	1599125217	1023	169	1192	115
Thu Sep 03 14:57:01 2020	1599125221	1018	174	1192	133
Thu Sep 03 14:56:57 2020	1599125217	1023	169	1192	115
Thu Sep 03 14:57:00 2020	1599125220	1018	174	1192	112
Thu Sep 03 14:57:01 2020	1599125221	1018	174	1192	133
Thu Sep 03 14:56:57 2020	1599125217	1023	169	1192	115
Thu Sep 03 14:57:00 2020	1599125220	1018	174	1192	112
Thu Sep 03 14:57:01 2020	1599125221	1018	174	1192	133
Thu Sep 03 14:56:57 2020	1599125217	1023	169	1192	115
Thu Sep 03 14:57:00 2020	1599125220	1019	174	1192	112
Thu Sep 03 14:57:01 2020	1599125221	1019	174	1192	133
Thu Sep 03 14:56:57 2020	1599125217	1023	169	1192	115
Thu Sep 03 14:57:00 2020	1599125220	1019	174	1192	112
Thu Sep 03 14:57:01 2020	1599125221	1019	174	1193	133
Thu Sep 03 14:56:57 2020	1599125217	1023	169	1193	115
Thu Sep 03 14:57:01 2020	1599125221	1019	174	1193	133
Thu Sep 03 14:57:00 2020	1599125220	1019	174	1193	112
Thu Sep 03 14:56:57 2020	1599125217	1023	169	1193	115
Thu Sep 03 14:57:01 2020	1599125221	1019	174	1193	133
Thu Sep 03 14:56:57 2020	1599125217	1023	169	1193	115
Thu Sep 03 14:57:00 2020	1599125220	1019	174	1193	112
Thu Sep 03 14:57:01 2020	1599125221	1019	174	1193	133
Thu Sep 03 14:56:57 2020	1599125217	1023	169	1193	115
Thu Sep 03 14:57:00 2020	1599125220	1019	174	1193	112
Thu Sep 03 14:57:01 2020	1599125221	1019	174	1193	133
Thu Sep 03 14:56:57 2020	1599125217	1023	169	1193	115
Thu Sep 03 14:57:00 2020	1599125220	1019	174	1193	112
Thu Sep 03 14:57:01 2020	1599125221	1019	174	1193	133
Thu Sep 03 14:56:57 2020	1599125217	1023	169	1193	115
Thu Sep 03 14:57:00 2020	1599125220	1019	174	1193	112
Thu Sep 03 14:57:01 2020	1599125221	1019	174	1193	134
Thu Sep 03 14:56:57 2020	1599125217	1023	169	1193	115
Thu Sep 03 14:57:00 2020	1599125220	1019	174	1193	112
Thu Sep 03 14:57:01 2020	1599125221	1019	174	1193	134
Thu Sep 03 14:56:57 2020	1599125217	1024	169	1193	115
Thu Sep 03 14:57:01 2020	1599125221	1019	174	1193	134
Thu Sep 03 14:56:57 2020	1599125217	1024	169	1193	115
Thu Sep 03 14:57:00 2020	1599125220	1019	174	1193	112
Thu Sep 03 14:57:01 2020	1599125221	1019	174	1193	134
Thu Sep 03 14:56:57 2020	1599125217	1024	169	1193	115
Thu Sep 03 14:57:00 2020	1599125220	1019	174	1193	112
Thu Sep 03 14:57:01 2020	1599125221	1019	174	1193	134
Thu Sep 03 14:56:57 2020	1599125217	1024	169	1193	115
Thu Sep 03 14:57:01 2020	1599125221	1019	174	1193	134
Thu Sep 03 14:57:00 2020	1599125220	1019	174	1193	112
Thu Sep 03 14:57:01 2020	1599125221	1019	174	1193	134
Thu Sep 03 14:56:57 2020	1599125217	1024	169	1193	115
Thu Sep 03 14:57:00 2020	1599125220	1019	174	1193	112
Thu Sep 03 14:57:01 2020	1599125221	1019	174	1193	134
Thu Sep 03 14:56:57 2020	1599125217	1024	169	1193	115
Thu Sep 03 14:57:00 2020	1599125220	1019	174	1193	112
Thu Sep 03 14:57:01 2020	1599125221	1019	174	1193	134
Thu Sep 03 14:56:57 2020	1599125217	1024	169	1193	116
Thu Sep 03 14:57:01 2020	1599125221	1019	174	1193	134
Thu Sep 03 14:57:00 2020	1599125220	1019	174	1193	112
Thu Sep 03 14:56:57 2020	1599125217	1024	170	1193	116
Thu Sep 03 14:57:01 2020	1599125221	1019	174	1193	134
Thu Sep 03 14:57:00 2020	1599125220	1019	174	1193	112
