starttime	seconds	ctime	dtime	ttime	wait
Thu Sep 03 14:54:40 2020	1599125080	123	54	177	46
Thu Sep 03 14:54:40 2020	1599125080	74	104	177	21
Thu Sep 03 14:54:41 2020	1599125081	74	103	177	22
Thu Sep 03 14:54:40 2020	1599125080	78	100	177	23
Thu Sep 03 14:54:40 2020	1599125080	78	99	177	23
Thu Sep 03 14:54:41 2020	1599125081	97	80	177	32
Thu Sep 03 14:54:41 2020	1599125081	97	80	177	32
Thu Sep 03 14:54:41 2020	1599125081	99	78	177	33
Thu Sep 03 14:54:40 2020	1599125080	121	56	177	45
Thu Sep 03 14:54:40 2020	1599125080	121	56	177	45
Thu Sep 03 14:54:40 2020	1599125080	121	56	177	45
Thu Sep 03 14:54:40 2020	1599125080	124	53	177	46
Thu Sep 03 14:54:40 2020	1599125080	48	130	177	123
Thu Sep 03 14:54:40 2020	1599125080	63	115	177	15
Thu Sep 03 14:54:39 2020	1599125079	68	109	177	18
Thu Sep 03 14:54:41 2020	1599125081	68	109	177	19
Thu Sep 03 14:54:41 2020	1599125081	69	108	177	19
Thu Sep 03 14:54:41 2020	1599125081	69	108	177	19
Thu Sep 03 14:54:41 2020	1599125081	69	108	177	19
Thu Sep 03 14:54:41 2020	1599125081	69	108	177	19
Thu Sep 03 14:54:41 2020	1599125081	70	107	177	19
Thu Sep 03 14:54:41 2020	1599125081	70	107	177	19
Thu Sep 03 14:54:40 2020	1599125080	78	99	177	23
Thu Sep 03 14:54:40 2020	1599125080	97	80	177	32
Thu Sep 03 14:54:40 2020	1599125080	121	56	177	45
Thu Sep 03 14:54:40 2020	1599125080	122	55	177	45
Thu Sep 03 14:54:40 2020	1599125080	123	54	177	46
Thu Sep 03 14:54:40 2020	1599125080	63	114	177	15
Thu Sep 03 14:54:41 2020	1599125081	69	108	177	19
Thu Sep 03 14:54:40 2020	1599125080	80	97	177	24
Thu Sep 03 14:54:41 2020	1599125081	111	66	177	38
Thu Sep 03 14:54:40 2020	1599125080	121	56	177	45
Thu Sep 03 14:54:40 2020	1599125080	121	56	177	45
Thu Sep 03 14:54:41 2020	1599125081	63	114	177	16
Thu Sep 03 14:54:41 2020	1599125081	72	105	177	20
Thu Sep 03 14:54:41 2020	1599125081	72	105	177	20
Thu Sep 03 14:54:40 2020	1599125080	74	103	177	21
Thu Sep 03 14:54:41 2020	1599125081	75	103	177	22
Thu Sep 03 14:54:40 2020	1599125080	77	100	177	22
Thu Sep 03 14:54:40 2020	1599125080	78	100	177	23
Thu Sep 03 14:54:40 2020	1599125080	84	93	177	26
Thu Sep 03 14:54:40 2020	1599125080	86	91	177	27
Thu Sep 03 14:54:41 2020	1599125081	92	85	177	30
Thu Sep 03 14:54:41 2020	1599125081	102	75	177	34
Thu Sep 03 14:54:40 2020	1599125080	121	56	177	45
Thu Sep 03 14:54:40 2020	1599125080	121	56	177	45
Thu Sep 03 14:54:40 2020	1599125080	123	55	177	45
Thu Sep 03 14:54:40 2020	1599125080	123	54	177	46
Thu Sep 03 14:54:40 2020	1599125080	123	54	177	46
Thu Sep 03 14:54:40 2020	1599125080	123	54	177	46
Thu Sep 03 14:54:41 2020	1599125081	47	131	177	118
Thu Sep 03 14:54:39 2020	1599125079	50	127	177	122
Thu Sep 03 14:54:41 2020	1599125081	68	109	177	19
Thu Sep 03 14:54:40 2020	1599125080	74	103	177	21
Thu Sep 03 14:54:40 2020	1599125080	78	100	177	23
Thu Sep 03 14:54:40 2020	1599125080	78	99	177	23
Thu Sep 03 14:54:40 2020	1599125080	86	92	177	27
Thu Sep 03 14:54:41 2020	1599125081	92	85	177	29
Thu Sep 03 14:54:41 2020	1599125081	98	79	177	33
Thu Sep 03 14:54:40 2020	1599125080	123	54	177	46
Thu Sep 03 14:54:41 2020	1599125081	71	107	177	20
Thu Sep 03 14:54:41 2020	1599125081	71	107	177	20
Thu Sep 03 14:54:40 2020	1599125080	74	103	177	21
Thu Sep 03 14:54:41 2020	1599125081	75	102	177	22
Thu Sep 03 14:54:40 2020	1599125080	77	100	177	22
Thu Sep 03 14:54:41 2020	1599125081	99	78	177	33
Thu Sep 03 14:54:41 2020	1599125081	100	77	177	34
Thu Sep 03 14:54:40 2020	1599125080	122	55	177	45
Thu Sep 03 14:54:41 2020	1599125081	70	107	177	19
Thu Sep 03 14:54:41 2020	1599125081	70	107	177	19
Thu Sep 03 14:54:41 2020	1599125081	70	107	177	19
Thu Sep 03 14:54:41 2020	1599125081	71	106	177	20
Thu Sep 03 14:54:40 2020	1599125080	78	100	177	23
Thu Sep 03 14:54:41 2020	1599125081	99	78	177	33
Thu Sep 03 14:54:40 2020	1599125080	122	55	177	45
Thu Sep 03 14:54:40 2020	1599125080	123	54	177	46
Thu Sep 03 14:54:41 2020	1599125081	47	131	177	118
Thu Sep 03 14:54:41 2020	1599125081	75	103	177	22
Thu Sep 03 14:54:40 2020	1599125080	78	99	177	23
Thu Sep 03 14:54:40 2020	1599125080	84	93	177	26
Thu Sep 03 14:54:40 2020	1599125080	115	62	177	41
Thu Sep 03 14:54:40 2020	1599125080	123	54	177	46
Thu Sep 03 14:54:41 2020	1599125081	47	131	177	118
Thu Sep 03 14:54:40 2020	1599125080	62	116	177	15
Thu Sep 03 14:54:40 2020	1599125080	63	115	177	15
Thu Sep 03 14:54:41 2020	1599125081	72	105	177	21
Thu Sep 03 14:54:40 2020	1599125080	77	100	177	22
Thu Sep 03 14:54:40 2020	1599125080	78	99	177	23
Thu Sep 03 14:54:40 2020	1599125080	122	55	177	45
Thu Sep 03 14:54:40 2020	1599125080	123	54	177	46
Thu Sep 03 14:54:41 2020	1599125081	63	114	177	16
Thu Sep 03 14:54:41 2020	1599125081	72	105	177	21
Thu Sep 03 14:54:41 2020	1599125081	99	78	177	33
Thu Sep 03 14:54:40 2020	1599125080	123	55	177	45
Thu Sep 03 14:54:40 2020	1599125080	123	54	177	46
Thu Sep 03 14:54:40 2020	1599125080	123	54	177	46
Thu Sep 03 14:54:41 2020	1599125081	70	107	177	19
Thu Sep 03 14:54:41 2020	1599125081	72	105	177	20
Thu Sep 03 14:54:40 2020	1599125080	123	54	177	46
Thu Sep 03 14:54:40 2020	1599125080	123	54	177	46
Thu Sep 03 14:54:39 2020	1599125079	48	129	177	122
Thu Sep 03 14:54:39 2020	1599125079	68	109	177	18
Thu Sep 03 14:54:41 2020	1599125081	69	109	177	19
Thu Sep 03 14:54:41 2020	1599125081	71	106	177	20
Thu Sep 03 14:54:41 2020	1599125081	72	105	177	20
Thu Sep 03 14:54:40 2020	1599125080	80	97	177	24
Thu Sep 03 14:54:41 2020	1599125081	99	78	177	33
Thu Sep 03 14:54:40 2020	1599125080	122	55	177	45
Thu Sep 03 14:54:40 2020	1599125080	123	55	177	45
Thu Sep 03 14:54:40 2020	1599125080	48	129	177	123
Thu Sep 03 14:54:41 2020	1599125081	71	106	177	20
Thu Sep 03 14:54:41 2020	1599125081	72	105	177	20
Thu Sep 03 14:54:40 2020	1599125080	78	99	177	23
Thu Sep 03 14:54:40 2020	1599125080	123	54	177	46
Thu Sep 03 14:54:41 2020	1599125081	47	131	177	118
Thu Sep 03 14:54:41 2020	1599125081	70	107	177	19
Thu Sep 03 14:54:41 2020	1599125081	71	107	177	20
Thu Sep 03 14:54:41 2020	1599125081	72	105	177	20
Thu Sep 03 14:54:41 2020	1599125081	95	82	177	31
Thu Sep 03 14:54:40 2020	1599125080	122	55	177	45
Thu Sep 03 14:54:41 2020	1599125081	69	109	177	19
Thu Sep 03 14:54:41 2020	1599125081	71	107	177	20
Thu Sep 03 14:54:41 2020	1599125081	72	105	177	20
Thu Sep 03 14:54:41 2020	1599125081	72	105	177	20
Thu Sep 03 14:54:41 2020	1599125081	92	85	177	30
Thu Sep 03 14:54:40 2020	1599125080	122	55	177	45
Thu Sep 03 14:54:40 2020	1599125080	122	55	177	45
Thu Sep 03 14:54:40 2020	1599125080	123	55	177	45
Thu Sep 03 14:54:40 2020	1599125080	123	54	177	46
Thu Sep 03 14:54:40 2020	1599125080	123	54	177	46
Thu Sep 03 14:54:39 2020	1599125079	50	128	177	123
Thu Sep 03 14:54:41 2020	1599125081	70	107	177	19
Thu Sep 03 14:54:41 2020	1599125081	71	106	177	20
Thu Sep 03 14:54:39 2020	1599125079	96	81	177	32
Thu Sep 03 14:54:41 2020	1599125081	97	80	177	32
Thu Sep 03 14:54:41 2020	1599125081	99	78	177	33
Thu Sep 03 14:54:41 2020	1599125081	99	78	177	33
Thu Sep 03 14:54:40 2020	1599125080	122	55	177	45
Thu Sep 03 14:54:40 2020	1599125080	123	55	177	45
Thu Sep 03 14:54:41 2020	1599125081	70	107	177	19
Thu Sep 03 14:54:41 2020	1599125081	72	105	177	20
Thu Sep 03 14:54:41 2020	1599125081	72	105	177	20
Thu Sep 03 14:54:41 2020	1599125081	75	102	177	22
Thu Sep 03 14:54:40 2020	1599125080	77	100	177	22
Thu Sep 03 14:54:41 2020	1599125081	99	78	177	33
Thu Sep 03 14:54:41 2020	1599125081	99	78	177	33
Thu Sep 03 14:54:40 2020	1599125080	123	55	177	45
Thu Sep 03 14:54:41 2020	1599125081	47	131	177	118
Thu Sep 03 14:54:41 2020	1599125081	47	130	177	118
Thu Sep 03 14:54:41 2020	1599125081	70	107	177	20
Thu Sep 03 14:54:41 2020	1599125081	70	107	177	20
Thu Sep 03 14:54:41 2020	1599125081	72	105	177	20
Thu Sep 03 14:54:41 2020	1599125081	75	102	177	22
Thu Sep 03 14:54:40 2020	1599125080	122	55	177	45
Thu Sep 03 14:54:40 2020	1599125080	123	55	177	45
Thu Sep 03 14:54:41 2020	1599125081	69	109	177	19
Thu Sep 03 14:54:39 2020	1599125079	73	104	177	21
Thu Sep 03 14:54:41 2020	1599125081	73	105	177	21
Thu Sep 03 14:54:41 2020	1599125081	99	78	177	33
Thu Sep 03 14:54:41 2020	1599125081	47	131	177	118
Thu Sep 03 14:54:41 2020	1599125081	70	107	177	19
Thu Sep 03 14:54:41 2020	1599125081	71	107	177	20
Thu Sep 03 14:54:40 2020	1599125080	74	103	177	21
Thu Sep 03 14:54:41 2020	1599125081	85	92	177	26
Thu Sep 03 14:54:40 2020	1599125080	122	55	177	45
Thu Sep 03 14:54:41 2020	1599125081	47	131	177	118
Thu Sep 03 14:54:41 2020	1599125081	47	130	177	118
Thu Sep 03 14:54:39 2020	1599125079	50	128	177	122
Thu Sep 03 14:54:41 2020	1599125081	70	107	177	19
Thu Sep 03 14:54:41 2020	1599125081	70	107	177	20
Thu Sep 03 14:54:41 2020	1599125081	71	107	177	20
Thu Sep 03 14:54:40 2020	1599125080	74	103	177	21
Thu Sep 03 14:54:41 2020	1599125081	75	102	177	22
Thu Sep 03 14:54:41 2020	1599125081	75	102	177	22
Thu Sep 03 14:54:40 2020	1599125080	122	56	177	45
Thu Sep 03 14:54:40 2020	1599125080	124	53	177	45
Thu Sep 03 14:54:41 2020	1599125081	63	114	177	16
Thu Sep 03 14:54:41 2020	1599125081	70	107	177	20
Thu Sep 03 14:54:41 2020	1599125081	71	107	177	20
Thu Sep 03 14:54:41 2020	1599125081	71	107	177	20
Thu Sep 03 14:54:41 2020	1599125081	72	105	177	20
Thu Sep 03 14:54:40 2020	1599125080	74	103	177	21
Thu Sep 03 14:54:39 2020	1599125079	75	103	177	21
Thu Sep 03 14:54:41 2020	1599125081	99	78	177	33
Thu Sep 03 14:54:40 2020	1599125080	122	55	177	45
Thu Sep 03 14:54:40 2020	1599125080	122	55	177	45
Thu Sep 03 14:54:40 2020	1599125080	123	55	177	45
Thu Sep 03 14:54:40 2020	1599125080	124	54	177	46
Thu Sep 03 14:54:41 2020	1599125081	71	107	177	20
Thu Sep 03 14:54:41 2020	1599125081	70	107	177	20
Thu Sep 03 14:54:41 2020	1599125081	72	105	177	20
Thu Sep 03 14:54:40 2020	1599125080	74	103	177	21
Thu Sep 03 14:54:41 2020	1599125081	89	88	177	28
Thu Sep 03 14:54:41 2020	1599125081	107	71	177	36
Thu Sep 03 14:54:40 2020	1599125080	122	55	177	45
Thu Sep 03 14:54:41 2020	1599125081	70	107	177	20
Thu Sep 03 14:54:41 2020	1599125081	72	105	177	21
Thu Sep 03 14:54:39 2020	1599125079	96	81	177	32
Thu Sep 03 14:54:40 2020	1599125080	123	55	177	45
Thu Sep 03 14:54:40 2020	1599125080	53	124	177	13
Thu Sep 03 14:54:41 2020	1599125081	68	109	177	19
Thu Sep 03 14:54:41 2020	1599125081	70	107	177	19
Thu Sep 03 14:54:41 2020	1599125081	70	107	177	20
Thu Sep 03 14:54:41 2020	1599125081	71	107	177	20
Thu Sep 03 14:54:41 2020	1599125081	71	107	177	20
Thu Sep 03 14:54:41 2020	1599125081	71	107	177	20
Thu Sep 03 14:54:41 2020	1599125081	72	105	177	20
Thu Sep 03 14:54:40 2020	1599125080	74	103	177	21
Thu Sep 03 14:54:41 2020	1599125081	70	107	177	19
Thu Sep 03 14:54:41 2020	1599125081	71	107	177	20
Thu Sep 03 14:54:41 2020	1599125081	70	107	177	20
Thu Sep 03 14:54:41 2020	1599125081	70	107	177	20
Thu Sep 03 14:54:41 2020	1599125081	71	107	177	20
Thu Sep 03 14:54:41 2020	1599125081	71	106	177	20
Thu Sep 03 14:54:41 2020	1599125081	73	105	177	21
Thu Sep 03 14:54:40 2020	1599125080	74	103	177	21
Thu Sep 03 14:54:41 2020	1599125081	75	102	177	22
Thu Sep 03 14:54:41 2020	1599125081	92	85	177	30
Thu Sep 03 14:54:40 2020	1599125080	122	55	177	45
Thu Sep 03 14:54:41 2020	1599125081	71	107	177	20
Thu Sep 03 14:54:41 2020	1599125081	71	107	177	20
Thu Sep 03 14:54:41 2020	1599125081	71	106	177	20
Thu Sep 03 14:54:41 2020	1599125081	70	107	177	20
Thu Sep 03 14:54:40 2020	1599125080	84	93	177	26
Thu Sep 03 14:54:41 2020	1599125081	100	77	177	34
Thu Sep 03 14:54:40 2020	1599125080	111	67	177	39
Thu Sep 03 14:54:39 2020	1599125079	68	109	177	18
Thu Sep 03 14:54:41 2020	1599125081	71	107	177	20
Thu Sep 03 14:54:41 2020	1599125081	70	107	177	20
Thu Sep 03 14:54:41 2020	1599125081	73	105	177	21
Thu Sep 03 14:54:40 2020	1599125080	74	103	177	21
Thu Sep 03 14:54:40 2020	1599125080	74	103	177	21
Thu Sep 03 14:54:40 2020	1599125080	77	100	177	22
Thu Sep 03 14:54:41 2020	1599125081	99	78	177	33
Thu Sep 03 14:54:41 2020	1599125081	101	76	177	34
Thu Sep 03 14:54:40 2020	1599125080	122	55	177	45
Thu Sep 03 14:54:40 2020	1599125080	122	55	177	45
Thu Sep 03 14:54:40 2020	1599125080	124	54	177	46
Thu Sep 03 14:54:41 2020	1599125081	71	106	177	20
Thu Sep 03 14:54:40 2020	1599125080	122	55	177	45
Thu Sep 03 14:54:41 2020	1599125081	68	109	177	19
Thu Sep 03 14:54:41 2020	1599125081	70	107	177	20
Thu Sep 03 14:54:41 2020	1599125081	71	107	177	20
Thu Sep 03 14:54:41 2020	1599125081	71	107	177	20
Thu Sep 03 14:54:41 2020	1599125081	71	107	177	20
Thu Sep 03 14:54:41 2020	1599125081	71	106	177	20
Thu Sep 03 14:54:41 2020	1599125081	71	106	177	20
Thu Sep 03 14:54:41 2020	1599125081	71	106	177	20
Thu Sep 03 14:54:41 2020	1599125081	75	102	177	22
Thu Sep 03 14:54:40 2020	1599125080	84	93	177	26
Thu Sep 03 14:54:40 2020	1599125080	121	56	177	45
Thu Sep 03 14:54:41 2020	1599125081	70	107	177	20
Thu Sep 03 14:54:41 2020	1599125081	70	107	177	20
Thu Sep 03 14:54:41 2020	1599125081	71	107	177	20
Thu Sep 03 14:54:41 2020	1599125081	71	106	177	20
Thu Sep 03 14:54:40 2020	1599125080	74	103	177	21
Thu Sep 03 14:54:41 2020	1599125081	75	103	177	22
Thu Sep 03 14:54:41 2020	1599125081	75	102	177	22
Thu Sep 03 14:54:40 2020	1599125080	84	93	177	26
Thu Sep 03 14:54:41 2020	1599125081	99	79	177	33
Thu Sep 03 14:54:41 2020	1599125081	99	79	177	33
Thu Sep 03 14:54:41 2020	1599125081	99	79	177	33
Thu Sep 03 14:54:40 2020	1599125080	124	53	177	46
Thu Sep 03 14:54:39 2020	1599125079	49	128	177	122
Thu Sep 03 14:54:41 2020	1599125081	73	105	177	21
Thu Sep 03 14:54:40 2020	1599125080	74	103	177	21
Thu Sep 03 14:54:41 2020	1599125081	75	102	177	22
Thu Sep 03 14:54:41 2020	1599125081	99	79	177	33
Thu Sep 03 14:54:41 2020	1599125081	99	79	177	33
Thu Sep 03 14:54:41 2020	1599125081	100	77	177	34
Thu Sep 03 14:54:40 2020	1599125080	111	67	177	39
Thu Sep 03 14:54:40 2020	1599125080	120	57	177	44
Thu Sep 03 14:54:40 2020	1599125080	122	55	177	45
Thu Sep 03 14:54:39 2020	1599125079	51	127	177	123
Thu Sep 03 14:54:41 2020	1599125081	63	114	177	16
Thu Sep 03 14:54:41 2020	1599125081	70	107	177	19
Thu Sep 03 14:54:41 2020	1599125081	70	107	177	20
Thu Sep 03 14:54:41 2020	1599125081	71	106	177	20
Thu Sep 03 14:54:40 2020	1599125080	74	103	177	21
Thu Sep 03 14:54:41 2020	1599125081	75	103	177	22
Thu Sep 03 14:54:41 2020	1599125081	75	102	177	22
Thu Sep 03 14:54:41 2020	1599125081	75	102	177	22
Thu Sep 03 14:54:41 2020	1599125081	75	102	177	22
Thu Sep 03 14:54:41 2020	1599125081	99	79	177	33
Thu Sep 03 14:54:39 2020	1599125079	105	73	177	36
Thu Sep 03 14:54:40 2020	1599125080	122	55	177	45
Thu Sep 03 14:54:39 2020	1599125079	68	109	177	18
Thu Sep 03 14:54:41 2020	1599125081	70	107	177	20
Thu Sep 03 14:54:41 2020	1599125081	70	107	177	20
Thu Sep 03 14:54:41 2020	1599125081	70	107	177	20
Thu Sep 03 14:54:41 2020	1599125081	72	105	177	20
Thu Sep 03 14:54:40 2020	1599125080	120	57	177	44
Thu Sep 03 14:54:40 2020	1599125080	122	55	177	45
Thu Sep 03 14:54:40 2020	1599125080	124	54	177	46
Thu Sep 03 14:54:40 2020	1599125080	124	54	177	46
Thu Sep 03 14:54:41 2020	1599125081	71	107	177	20
Thu Sep 03 14:54:41 2020	1599125081	71	106	177	20
Thu Sep 03 14:54:40 2020	1599125080	74	103	177	21
Thu Sep 03 14:54:41 2020	1599125081	75	103	177	22
Thu Sep 03 14:54:41 2020	1599125081	75	102	177	22
Thu Sep 03 14:54:40 2020	1599125080	121	57	177	45
Thu Sep 03 14:54:40 2020	1599125080	124	54	177	46
Thu Sep 03 14:54:41 2020	1599125081	73	105	177	21
Thu Sep 03 14:54:41 2020	1599125081	73	105	177	21
Thu Sep 03 14:54:39 2020	1599125079	74	103	177	21
Thu Sep 03 14:54:41 2020	1599125081	75	103	177	22
Thu Sep 03 14:54:40 2020	1599125080	80	97	177	24
Thu Sep 03 14:54:41 2020	1599125081	99	78	177	33
Thu Sep 03 14:54:40 2020	1599125080	121	57	177	45
Thu Sep 03 14:54:41 2020	1599125081	71	106	177	20
Thu Sep 03 14:54:41 2020	1599125081	71	106	177	20
Thu Sep 03 14:54:41 2020	1599125081	71	106	177	20
Thu Sep 03 14:54:41 2020	1599125081	76	102	177	22
Thu Sep 03 14:54:40 2020	1599125080	120	57	177	44
Thu Sep 03 14:54:40 2020	1599125080	121	57	177	45
Thu Sep 03 14:54:40 2020	1599125080	46	132	177	122
Thu Sep 03 14:54:41 2020	1599125081	70	107	177	20
Thu Sep 03 14:54:41 2020	1599125081	74	103	177	21
Thu Sep 03 14:54:41 2020	1599125081	75	103	177	22
Thu Sep 03 14:54:41 2020	1599125081	75	102	177	22
Thu Sep 03 14:54:41 2020	1599125081	92	85	177	30
Thu Sep 03 14:54:41 2020	1599125081	99	79	177	33
Thu Sep 03 14:54:41 2020	1599125081	70	107	177	20
Thu Sep 03 14:54:41 2020	1599125081	71	106	177	20
Thu Sep 03 14:54:39 2020	1599125079	73	104	177	20
Thu Sep 03 14:54:41 2020	1599125081	75	102	177	22
Thu Sep 03 14:54:41 2020	1599125081	76	102	177	22
Thu Sep 03 14:54:40 2020	1599125080	122	55	177	45
Thu Sep 03 14:54:40 2020	1599125080	124	54	177	46
Thu Sep 03 14:54:41 2020	1599125081	74	103	177	21
Thu Sep 03 14:54:41 2020	1599125081	81	96	177	25
Thu Sep 03 14:54:41 2020	1599125081	98	79	177	33
Thu Sep 03 14:54:39 2020	1599125079	49	128	177	122
Thu Sep 03 14:54:40 2020	1599125080	49	128	177	123
Thu Sep 03 14:54:40 2020	1599125080	63	114	177	15
Thu Sep 03 14:54:39 2020	1599125079	68	109	177	18
Thu Sep 03 14:54:41 2020	1599125081	75	102	177	22
Thu Sep 03 14:54:41 2020	1599125081	75	102	177	22
Thu Sep 03 14:54:40 2020	1599125080	120	57	177	44
Thu Sep 03 14:54:40 2020	1599125080	121	57	177	45
Thu Sep 03 14:54:40 2020	1599125080	124	54	177	46
Thu Sep 03 14:54:40 2020	1599125080	124	53	177	46
Thu Sep 03 14:54:41 2020	1599125081	70	107	177	20
Thu Sep 03 14:54:41 2020	1599125081	71	106	177	20
Thu Sep 03 14:54:41 2020	1599125081	71	106	177	20
Thu Sep 03 14:54:40 2020	1599125080	74	103	177	21
Thu Sep 03 14:54:41 2020	1599125081	75	102	177	22
Thu Sep 03 14:54:41 2020	1599125081	75	102	177	22
